sample,label,pred,correct,input_ev,hid_spk,t_ms,L1_ev,L2_ev,L3_ev,L4_ev
4983,4,4,1,899,51,10.78,899,51,59,123
4984,4,4,1,722,44,4.86,722,44,53,124
4985,4,4,1,902,42,5.81,902,42,56,126
4986,4,4,1,1072,45,4.5,1072,45,52,128
4987,4,4,1,824,51,4.74,824,51,52,119
4988,4,4,1,842,56,5.03,842,56,49,114
4989,4,9,0,996,35,6.14,996,35,39,92
4990,4,4,1,700,38,5.23,700,38,42,102
4991,4,4,1,1002,56,5.22,1002,56,58,114
4992,4,4,1,994,30,5.23,994,30,39,96
4993,4,4,1,844,53,3.91,844,53,44,106
4994,4,4,1,856,52,3.74,856,52,44,96
4995,4,4,1,835,55,3.41,835,55,51,113
4996,4,4,1,775,65,3.63,775,65,46,116
4997,4,4,1,826,61,3.44,826,61,50,114
4998,4,4,1,824,68,3.94,824,68,54,99
4999,4,4,1,663,55,4.18,663,55,46,91
5000,4,9,0,723,38,3.25,723,38,30,61
5001,4,4,1,872,55,4.52,872,55,56,124
5002,4,4,1,937,58,4.83,937,58,61,130
5003,4,4,1,858,57,4.93,858,57,52,120
5004,4,4,1,672,55,3.89,672,55,43,114
5005,4,4,1,732,64,3.46,732,64,48,112
5006,4,4,1,629,58,4.26,629,58,58,131
5007,4,4,1,709,56,3.23,709,56,54,118
5008,4,4,1,746,51,5.05,746,51,52,108
5009,4,4,1,728,57,3.31,728,57,47,109
5010,4,4,1,524,62,3.33,524,62,62,119
5011,4,4,1,741,53,3.87,741,53,52,106
5012,4,4,1,789,51,3.77,789,51,51,99
5013,4,4,1,671,51,3.7,671,51,56,127
5014,4,4,1,902,56,5.11,902,56,55,131
5015,4,4,1,927,54,4.77,927,54,53,121
5016,4,4,1,966,44,3.61,966,44,43,114
5017,4,4,1,916,55,3.56,916,55,47,98
5018,4,4,1,1041,58,3.81,1041,58,46,102
5019,4,4,1,878,60,4.33,878,60,54,122
5020,4,4,1,909,49,4.09,909,49,40,91
5021,4,4,1,970,55,4.33,970,55,53,120
5022,4,4,1,762,57,3.63,762,57,45,107
5023,4,4,1,810,44,4.1,810,44,49,96
5024,4,4,1,961,50,3.66,961,50,61,116
5025,4,4,1,970,55,3.56,970,55,52,113
5026,4,4,1,810,55,3.95,810,55,55,117
5027,4,4,1,1038,50,4.4,1038,50,52,116
5028,4,4,1,767,67,4.59,767,67,53,96
5029,4,4,1,1082,53,4.74,1082,53,55,114
5030,4,4,1,695,56,3.53,695,56,48,110
5031,4,4,1,767,52,4.42,767,52,58,127
5032,4,4,1,821,45,4.28,821,45,55,117
5033,4,4,1,840,57,4.81,840,57,56,122
5034,4,4,1,873,50,4.66,873,50,58,129
5035,4,4,1,906,50,4.87,906,50,51,119
5036,4,4,1,838,53,3.94,838,53,55,115
5037,4,4,1,910,52,5.31,910,52,44,114
5038,4,4,1,1021,49,3.93,1021,49,46,104
5039,4,4,1,1057,49,4.79,1057,49,38,88
5040,4,4,1,969,53,11.79,969,53,45,103
5041,4,4,1,973,59,3.89,973,59,50,107
5042,4,4,1,1098,46,4.12,1098,46,33,81
5043,4,4,1,1015,51,4.3,1015,51,43,83
5044,4,4,1,910,41,3.72,910,41,43,106
5045,4,4,1,965,60,5.42,965,60,46,102
5046,4,4,1,800,60,3.53,800,60,50,108
5047,4,8,0,1208,19,5.73,1208,19,31,89
5048,4,4,1,842,57,4.67,842,57,56,97
5049,4,4,1,909,59,4.81,909,59,53,111
5050,4,4,1,905,60,4.29,905,60,61,135
5051,4,4,1,890,59,3.55,890,59,58,127
5052,4,4,1,1009,58,4.23,1009,58,47,107
5053,4,4,1,1014,41,3.5,1014,41,40,96
5054,4,4,1,968,50,4.06,968,50,55,127
5055,4,4,1,910,43,4.13,910,43,39,84
5056,4,4,1,955,50,3.76,955,50,40,92
5057,4,4,1,911,58,3.68,911,58,59,131
5058,4,4,1,915,35,4.25,915,35,51,106
5059,4,4,1,879,48,5.58,879,48,53,104
5060,4,4,1,945,31,4.88,945,31,48,80
5061,4,4,1,866,58,4.13,866,58,59,119
5062,4,4,1,930,46,4.4,930,46,47,113
5063,4,4,1,1152,44,6.63,1152,44,41,88
5064,4,9,0,1174,29,5.17,1174,29,30,77
5065,4,4,1,811,41,4.45,811,41,50,129
5066,4,9,0,796,32,4.79,796,32,26,65
5067,4,4,1,1097,45,4.0,1097,45,42,100
5068,4,4,1,1042,50,4.65,1042,50,48,105
5069,4,4,1,1060,26,5.21,1060,26,29,70
5070,4,4,1,704,65,3.94,704,65,44,106
5071,4,4,1,753,59,3.5,753,59,55,112
5072,4,4,1,653,67,4.28,653,67,54,124
5073,4,4,1,555,71,3.36,555,71,50,120
5074,4,4,1,612,69,3.32,612,69,58,118
5075,4,4,1,699,59,4.15,699,59,57,119
5076,4,4,1,665,60,3.63,665,60,49,114
5077,4,4,1,433,55,3.81,433,55,52,110
5078,4,4,1,596,60,3.71,596,60,60,117
5079,4,4,1,756,65,3.81,756,65,53,119
5080,4,4,1,842,70,5.09,842,70,44,102
5081,4,4,1,651,63,3.82,651,63,52,118
5082,4,4,1,797,60,3.7,797,60,51,104
5083,4,4,1,804,53,3.4,804,53,49,92
5084,4,4,1,792,66,3.27,792,66,52,115
5085,4,4,1,669,50,3.28,669,50,55,111
5086,4,4,1,639,53,3.77,639,53,42,91
5087,4,4,1,859,58,3.62,859,58,47,105
5088,4,4,1,910,66,4.68,910,66,48,104
5089,4,4,1,990,47,5.15,990,47,46,113
5090,4,4,1,935,60,4.86,935,60,56,131
5091,4,4,1,1005,59,5.28,1005,59,56,123
5092,4,4,1,1104,56,5.51,1104,56,55,125
5093,4,4,1,1007,48,4.05,1007,48,37,90
5094,4,4,1,729,44,3.9,729,44,37,90
5095,4,4,1,784,52,3.46,784,52,61,127
5096,4,4,1,985,60,5.11,985,60,46,97
5097,4,4,1,812,53,4.58,812,53,52,124
5098,4,4,1,1080,62,5.51,1080,62,60,116
5099,4,4,1,946,54,4.28,946,54,47,99
5100,4,4,1,785,55,4.65,785,55,45,93
5101,4,4,1,1058,60,5.36,1058,60,49,120
5102,4,4,1,691,64,3.68,691,64,67,128
5103,4,4,1,820,30,4.0,820,30,54,110
5104,4,4,1,759,48,3.74,759,48,55,110
5105,4,4,1,740,40,3.47,740,40,43,101
5106,4,4,1,915,42,4.39,915,42,50,125
5107,4,4,1,821,59,4.33,821,59,48,107
5108,4,4,1,850,39,4.23,850,39,45,99
5109,4,4,1,1016,41,4.83,1016,41,56,124
5110,4,4,1,927,26,4.01,927,26,30,90
5111,4,9,0,687,26,4.31,687,26,40,124
5112,4,2,0,862,22,3.64,862,22,39,103
5113,4,2,0,998,19,3.9,998,19,28,64
5114,4,4,1,797,24,4.43,797,24,28,75
5115,4,4,1,836,40,3.44,836,40,37,93
5116,4,4,1,931,25,3.7,931,25,30,79
5117,4,4,1,808,27,3.5,808,27,40,77
5118,4,1,0,752,29,4.38,752,29,38,103
5119,4,4,1,884,55,4.27,884,55,56,120
5120,4,4,1,710,42,3.67,710,42,58,122
5121,4,4,1,841,56,3.67,841,56,50,111
5122,4,8,0,953,24,4.1,953,24,26,51
5123,4,4,1,980,47,3.75,980,47,51,108
5124,4,4,1,933,54,3.86,933,54,59,134
5125,4,4,1,871,48,3.79,871,48,55,117
5126,4,4,1,1075,33,9.93,1075,33,55,108
5127,4,4,1,762,33,3.52,762,33,36,84
5128,4,4,1,958,45,3.67,958,45,43,84
5129,4,9,0,805,30,3.46,805,30,35,114
5130,4,4,1,920,43,3.55,920,43,45,97
5131,4,4,1,965,39,3.95,965,39,41,81
5132,4,4,1,1008,38,3.66,1008,38,51,118
5133,4,4,1,835,59,4.74,835,59,54,119
5134,4,4,1,777,48,3.72,777,48,54,115
5135,4,4,1,661,53,3.84,661,53,52,101
5136,4,4,1,842,40,5.13,842,40,45,100
5137,4,4,1,768,57,5.3,768,57,51,111
5138,4,4,1,843,52,3.57,843,52,35,87
5139,5,5,1,1031,32,3.78,1031,32,74,111
5140,5,5,1,1012,52,4.09,1012,52,55,109
5141,5,5,1,949,36,4.51,949,36,70,118
5142,5,5,1,837,42,3.54,837,42,49,94
5143,5,5,1,1059,36,4.61,1059,36,57,110
5144,5,5,1,822,36,4.39,822,36,45,91
5145,5,5,1,592,45,3.66,592,45,60,107
5146,5,5,1,1160,47,6.23,1160,47,71,116
5147,5,5,1,1224,44,5.29,1224,44,51,100
5148,5,5,1,1039,49,4.27,1039,49,76,127
5149,5,5,1,999,50,4.05,999,50,67,102
5150,5,5,1,1153,45,4.39,1153,45,81,113
5151,5,5,1,918,45,4.02,918,45,66,118
5152,5,5,1,790,36,3.63,790,36,47,79
5153,5,5,1,1081,47,4.91,1081,47,76,128
5154,5,5,1,1179,61,5.47,1179,61,93,142
5155,5,5,1,1165,50,5.45,1165,50,78,137
5156,5,5,1,888,24,4.92,888,24,32,64
5157,5,5,1,723,41,3.79,723,41,63,135
5158,5,5,1,1104,48,4.88,1104,48,55,77
5159,5,5,1,956,39,4.16,956,39,42,86
5160,5,8,0,768,26,3.0,768,26,30,97
5161,5,5,1,787,49,3.56,787,49,79,124
5162,5,5,1,1050,43,4.0,1050,43,73,137
5163,5,5,1,929,47,3.8,929,47,80,151
5164,5,5,1,813,47,4.57,813,47,68,120
5165,5,5,1,762,57,4.73,762,57,49,83
5166,5,5,1,724,49,4.72,724,49,73,130
5167,5,5,1,785,38,4.7,785,38,48,113
5168,5,5,1,890,39,4.51,890,39,53,110
5169,5,5,1,1260,45,4.84,1260,45,75,124
5170,5,5,1,971,54,5.82,971,54,62,128
5171,5,6,0,712,34,3.91,712,34,50,99
5172,5,5,1,1178,29,4.6,1178,29,60,127
5173,5,5,1,1065,47,5.23,1065,47,76,125
5174,5,0,0,1347,51,5.26,1347,51,59,140
5175,5,5,1,1177,43,5.29,1177,43,74,122
5176,5,5,1,1131,46,4.53,1131,46,69,116
5177,5,3,0,1061,39,5.55,1061,39,20,51
5178,5,5,1,1112,50,4.72,1112,50,85,123
5179,5,5,1,1096,43,4.2,1096,43,60,106
5180,5,5,1,874,39,5.22,874,39,57,104
5181,5,5,1,1218,25,5.06,1218,25,69,143
5182,5,5,1,1101,48,4.37,1101,48,69,108
5183,5,5,1,968,49,3.75,968,49,60,114
5184,5,5,1,727,46,3.76,727,46,54,118
5185,5,5,1,1087,40,4.02,1087,40,54,121
5186,5,8,0,785,23,3.9,785,23,26,71
5187,5,5,1,594,49,3.75,594,49,60,109
5188,5,5,1,962,30,3.75,962,30,56,99
5189,5,5,1,899,19,3.89,899,19,50,89
5190,5,5,1,933,47,4.12,933,47,74,132
5191,5,5,1,1072,47,5.21,1072,47,73,123
5192,5,5,1,1199,52,5.35,1199,52,68,126
5193,5,5,1,1001,63,3.55,1001,63,73,129
5194,5,5,1,1223,41,4.23,1223,41,58,114
5195,5,5,1,911,46,4.26,911,46,75,129
5196,5,5,1,1189,36,4.31,1189,36,64,97
5197,5,5,1,857,42,4.01,857,42,53,95
5198,5,5,1,880,30,4.28,880,30,68,116
5199,5,5,1,1214,41,5.55,1214,41,59,113
5200,5,3,0,938,44,4.98,938,44,64,130
5201,5,5,1,821,50,5.51,821,50,62,103
5202,5,5,1,805,56,5.85,805,56,64,122
5203,5,5,1,1209,52,5.87,1209,52,55,110
5204,5,5,1,1274,40,6.81,1274,40,84,133
5205,5,3,0,1194,35,5.07,1194,35,28,81
5206,5,5,1,971,39,4.28,971,39,74,97
5207,5,5,1,1488,46,5.27,1488,46,67,116
5208,5,5,1,1264,40,5.78,1264,40,75,150
5209,5,5,1,1108,39,4.89,1108,39,71,120
5210,5,5,1,774,38,4.95,774,38,69,146
5211,5,5,1,1014,52,4.29,1014,52,49,98
5212,5,9,0,931,40,4.36,931,40,42,82
5213,5,5,1,602,48,4.04,602,48,56,111
5214,5,5,1,1235,47,6.05,1235,47,84,139
5215,5,5,1,917,49,4.64,917,49,67,115
5216,5,5,1,800,47,4.16,800,47,71,128
5217,5,5,1,922,40,4.69,922,40,52,109
5218,5,5,1,1083,55,5.83,1083,55,74,126
5219,5,5,1,1088,51,5.32,1088,51,83,146
5220,5,5,1,1070,47,5.97,1070,47,80,134
5221,5,5,1,979,34,3.74,979,34,42,79
5222,5,9,0,854,38,3.53,854,38,42,98
5223,5,5,1,1011,35,5.01,1011,35,74,97
5224,5,5,1,976,39,5.81,976,39,65,126
5225,5,5,1,1117,53,5.26,1117,53,71,122
5226,5,5,1,1228,39,5.37,1228,39,53,89
5227,5,5,1,1079,49,5.23,1079,49,64,105
5228,5,8,0,914,36,4.75,914,36,32,95
5229,5,5,1,1070,49,5.34,1070,49,73,124
5230,5,5,1,753,40,4.32,753,40,68,123
5231,5,5,1,1555,39,6.41,1555,39,72,122
5232,5,5,1,1157,37,4.44,1157,37,40,108
5233,5,5,1,784,48,5.07,784,48,58,116
5234,5,5,1,835,44,4.54,835,44,54,124
5235,5,5,1,999,32,5.27,999,32,70,121
5236,5,5,1,1531,40,6.08,1531,40,83,126
5237,5,5,1,1234,50,4.78,1234,50,80,131
5238,5,5,1,826,43,4.61,826,43,64,118
5239,5,5,1,976,56,6.65,976,56,64,107
5240,5,5,1,724,49,3.99,724,49,56,103
5241,5,5,1,1016,48,4.04,1016,48,63,120
5242,5,5,1,756,46,4.84,756,46,63,120
5243,5,5,1,860,53,4.72,860,53,73,135
5244,5,5,1,841,42,4.71,841,42,44,109
5245,5,5,1,1115,56,5.33,1115,56,63,104
5246,5,5,1,1178,47,4.99,1178,47,63,121
5247,5,5,1,1012,41,4.6,1012,41,83,140
5248,5,5,1,947,31,4.75,947,31,61,111
5249,5,5,1,728,43,5.43,728,43,46,100
5250,5,5,1,943,43,4.2,943,43,56,127
5251,5,5,1,873,63,4.47,873,63,70,131
5252,5,5,1,1317,27,7.19,1317,27,47,65
5253,5,5,1,1197,41,5.34,1197,41,70,130
5254,5,5,1,953,42,4.03,953,42,70,144
5255,5,8,0,831,27,4.79,831,27,46,122
5256,5,7,0,960,41,5.76,960,41,64,116
5257,5,5,1,993,47,4.95,993,47,36,88
5258,5,5,1,896,46,4.35,896,46,49,101
5259,5,5,1,1082,44,4.86,1082,44,51,92
5260,5,5,1,995,52,4.98,995,52,66,124
5261,5,5,1,892,47,4.59,892,47,87,134
5262,5,5,1,1098,61,4.64,1098,61,85,129
5263,5,5,1,806,30,5.74,806,30,50,125
5264,5,3,0,679,49,3.6,679,49,49,111
5265,5,5,1,960,41,5.18,960,41,75,131
5266,5,5,1,739,43,3.23,739,43,56,118
5267,5,5,1,1024,33,5.59,1024,33,53,92
5268,5,5,1,884,35,4.52,884,35,67,146
5269,5,5,1,954,39,4.4,954,39,66,119
5270,5,3,0,1202,47,4.73,1202,47,26,73
5271,5,5,1,1174,30,7.38,1174,30,46,95
5272,5,5,1,822,52,5.22,822,52,84,141
5273,5,5,1,803,49,4.11,803,49,74,131
5274,5,5,1,1045,32,4.67,1045,32,42,85
5275,5,5,1,963,60,4.67,963,60,77,134
5276,5,5,1,1001,38,6.37,1001,38,69,122
5277,5,5,1,966,55,5.03,966,55,77,127
5278,5,5,1,1166,47,10.69,1166,47,64,130
5279,5,5,1,809,44,4.03,809,44,55,116
5280,5,5,1,1250,57,5.4,1250,57,84,138
5281,5,5,1,1058,49,4.76,1058,49,35,87
5282,5,5,1,1121,59,5.95,1121,59,83,127
5283,5,5,1,832,38,4.41,832,38,55,112
5284,5,5,1,891,32,3.61,891,32,41,90
5285,5,5,1,932,38,4.62,932,38,63,127
5286,5,0,0,1175,25,4.71,1175,25,32,92
5287,5,5,1,993,44,5.02,993,44,85,143
5288,5,3,0,1038,43,4.13,1038,43,41,88
5289,5,5,1,921,52,5.04,921,52,57,111
5290,5,5,1,1013,51,3.93,1013,51,64,127
5291,5,5,1,684,58,3.39,684,58,76,138
5292,5,5,1,951,52,4.71,951,52,72,124
5293,5,6,0,892,44,3.95,892,44,46,96
5294,5,5,1,869,49,3.67,869,49,59,102
5295,5,5,1,795,49,4.11,795,49,75,116
5296,5,5,1,1009,46,3.72,1009,46,68,105
5297,5,5,1,834,49,4.8,834,49,57,117
5298,5,5,1,1301,37,4.82,1301,37,59,111
5299,5,5,1,966,39,5.07,966,39,54,105
5300,5,5,1,660,37,4.55,660,37,50,98
5301,5,5,1,1398,37,5.61,1398,37,47,100
5302,5,5,1,671,45,3.46,671,45,76,117
5303,5,5,1,965,39,3.65,965,39,64,137
5304,5,8,0,874,28,4.59,874,28,11,42
5305,5,5,1,691,41,3.6,691,41,51,106
5306,5,5,1,1381,40,4.63,1381,40,52,106
5307,5,5,1,759,46,4.6,759,46,66,120
5308,5,5,1,808,36,3.89,808,36,44,104
5309,5,5,1,848,37,3.89,848,37,65,116
5310,5,8,0,996,27,4.31,996,27,12,50
5311,5,5,1,736,38,4.7,736,38,41,79
5312,5,5,1,697,60,4.3,697,60,70,122
5313,5,4,0,804,39,5.12,804,39,51,98
5314,5,8,0,912,32,4.77,912,32,26,76
5315,5,5,1,1078,46,6.14,1078,46,71,118
5316,5,5,1,1167,38,4.93,1167,38,43,90
5317,5,5,1,837,35,5.98,837,35,69,122
5318,5,5,1,1126,34,4.84,1126,34,52,116
5319,5,5,1,824,34,4.93,824,34,46,107
5320,5,5,1,1000,42,4.88,1000,42,56,102
5321,5,5,1,902,38,5.15,902,38,58,123
5322,5,5,1,1066,42,7.18,1066,42,64,137
5323,5,8,0,1144,17,5.73,1144,17,29,78
5324,5,5,1,1063,34,3.99,1063,34,57,106
5325,5,5,1,1187,26,4.15,1187,26,38,102
5326,5,5,1,798,45,3.42,798,45,61,126
5327,5,5,1,1053,37,5.55,1053,37,56,126
5328,5,5,1,1086,46,4.96,1086,46,72,128
5329,5,5,1,1048,58,4.17,1048,58,79,131
5330,5,5,1,1039,50,3.95,1039,50,55,120
5331,5,5,1,922,52,11.87,922,52,69,135
5332,5,5,1,939,33,4.35,939,33,56,101
5333,5,5,1,1102,52,3.97,1102,52,63,108
5334,5,9,0,594,33,2.88,594,33,31,71
5335,5,5,1,857,40,4.46,857,40,68,103
5336,5,5,1,1006,50,5.47,1006,50,63,120
5337,5,5,1,1207,26,6.17,1207,26,49,110
5338,5,5,1,1091,42,6.74,1091,42,47,81
5339,5,5,1,1085,53,3.79,1085,53,76,137
5340,5,5,1,977,40,3.73,977,40,61,136
5341,5,5,1,1216,46,4.8,1216,46,86,132
5342,5,6,0,1174,26,5.73,1174,26,50,121
5343,5,5,1,1271,33,5.85,1271,33,49,113
5344,5,5,1,860,41,3.91,860,41,62,125
5345,5,5,1,1098,43,4.25,1098,43,58,116
5346,5,5,1,905,51,3.86,905,51,60,101
5347,5,5,1,828,31,4.42,828,31,42,84
5348,5,5,1,1232,35,4.02,1232,35,50,104
5349,5,5,1,991,29,4.23,991,29,43,81
5350,5,8,0,630,31,3.73,630,31,32,97
5351,5,5,1,1210,37,5.21,1210,37,52,91
5352,5,7,0,880,33,5.44,880,33,33,82
5353,5,5,1,1064,31,3.96,1064,31,41,102
5354,5,5,1,1303,46,4.47,1303,46,58,121
5355,5,5,1,925,52,4.86,925,52,58,115
5356,5,5,1,1454,48,5.06,1454,48,62,103
5357,5,8,0,911,37,3.85,911,37,29,97
5358,5,5,1,1338,31,6.21,1338,31,30,97
5359,5,5,1,903,51,4.33,903,51,71,124
5360,5,5,1,1228,28,4.77,1228,28,56,85
5361,5,5,1,1180,45,4.86,1180,45,69,119
5362,5,5,1,768,41,4.73,768,41,44,96
5363,5,5,1,1152,39,4.89,1152,39,44,81
5364,5,5,1,1411,32,5.25,1411,32,50,107
5365,5,5,1,1011,40,6.06,1011,40,66,128
5366,5,5,1,949,55,5.9,949,55,67,108
5367,5,5,1,1029,47,3.78,1029,47,70,119
5368,5,8,0,1119,25,5.81,1119,25,12,55
5369,5,5,1,1007,54,5.02,1007,54,81,139
5370,5,5,1,888,49,3.94,888,49,67,127
5371,5,5,1,896,32,5.21,896,32,45,98
5372,5,5,1,772,38,6.44,772,38,45,92
5373,5,8,0,916,43,4.66,916,43,45,118
5374,5,5,1,922,51,4.32,922,51,63,119
5375,5,5,1,925,36,4.22,925,36,63,115
5376,5,3,0,1084,45,4.02,1084,45,41,118
5377,5,5,1,789,41,3.59,789,41,63,116
5378,5,5,1,1023,44,11.28,1023,44,69,133
5379,5,5,1,779,28,5.74,779,28,42,79
5380,5,3,0,863,52,4.09,863,52,50,110
5381,5,5,1,837,45,5.47,837,45,70,126
5382,5,5,1,1288,41,6.61,1288,41,62,112
5383,5,5,1,1220,23,4.89,1220,23,26,58
5384,5,5,1,1258,36,5.6,1258,36,63,147
5385,5,5,1,1078,46,4.79,1078,46,67,124
5386,5,5,1,1258,31,6.31,1258,31,35,96
5387,5,5,1,297,17,3.04,297,17,31,75
5388,5,5,1,1058,38,5.57,1058,38,60,107
5389,5,5,1,657,42,3.59,657,42,60,123
5390,5,5,1,1030,37,4.17,1030,37,66,121
5391,5,8,0,540,28,4.18,540,28,35,113
5392,5,5,1,1201,59,4.22,1201,59,87,148
5393,5,5,1,595,43,3.99,595,43,44,90
5394,5,5,1,1369,31,5.4,1369,31,68,132
5395,5,5,1,998,41,4.84,998,41,75,134
5396,5,5,1,1208,54,5.79,1208,54,65,106
5397,5,5,1,1176,39,5.43,1176,39,69,119
5398,5,5,1,1018,47,5.6,1018,47,72,130
5399,5,5,1,1112,37,4.11,1112,37,46,102
5400,5,5,1,1029,33,5.8,1029,33,51,111
5401,5,5,1,1101,42,4.09,1101,42,69,114
5402,5,5,1,763,40,4.59,763,40,49,118
5403,5,5,1,1032,39,3.91,1032,39,61,106
5404,5,5,1,1356,43,4.84,1356,43,68,122
5405,5,5,1,1078,54,4.54,1078,54,60,113
5406,5,5,1,825,53,3.43,825,53,69,135
5407,5,5,1,1294,48,6.83,1294,48,76,131
5408,5,5,1,749,34,3.99,749,34,71,106
5409,5,5,1,868,34,4.19,868,34,53,113
5410,5,9,0,687,28,3.56,687,28,24,77
5411,5,5,1,1093,56,4.72,1093,56,65,112
5412,5,5,1,826,46,3.9,826,46,58,112
5413,5,5,1,573,50,3.97,573,50,64,139
5414,5,5,1,1216,48,5.11,1216,48,74,118
5415,5,5,1,938,18,3.51,938,18,40,71
5416,5,5,1,835,38,4.6,835,38,51,105
5417,5,5,1,619,45,3.02,619,45,58,111
5418,5,5,1,562,39,3.21,562,39,65,117
5419,5,3,0,765,37,3.72,765,37,27,79
5420,5,5,1,879,37,4.22,879,37,71,141
5421,5,5,1,686,44,3.3,686,44,60,117
5422,5,5,1,945,46,5.31,945,46,72,129
5423,5,5,1,1200,47,4.07,1200,47,63,112
5424,5,5,1,1162,47,4.54,1162,47,71,127
5425,5,5,1,1157,52,5.14,1157,52,70,129
5426,5,5,1,793,35,4.49,793,35,68,113
5427,5,5,1,994,41,3.8,994,41,49,97
5428,5,3,0,1048,41,5.91,1048,41,33,110
5429,5,5,1,843,39,4.43,843,39,50,115
5430,5,5,1,755,45,3.45,755,45,68,97
5431,5,5,1,815,31,3.96,815,31,59,84
5432,5,8,0,799,26,3.52,799,26,29,129
5433,5,5,1,1285,51,4.78,1285,51,68,132
5434,5,5,1,690,37,4.63,690,37,74,127
5435,5,9,0,948,43,4.05,948,43,53,107
5436,5,5,1,1167,40,6.0,1167,40,25,75
5437,5,5,1,794,32,3.48,794,32,58,121
5438,5,5,1,1118,26,4.75,1118,26,45,100
5439,5,5,1,1238,30,4.11,1238,30,42,98
5440,5,5,1,1238,61,5.58,1238,61,65,95
5441,5,5,1,851,40,5.3,851,40,64,129
5442,5,5,1,1541,26,17.88,1541,26,53,85
5443,5,5,1,1090,41,6.66,1090,41,67,141
5444,5,5,1,937,44,4.26,937,44,59,128
5445,5,5,1,1272,52,5.24,1272,52,66,111
5446,5,5,1,747,48,4.23,747,48,71,126
5447,5,5,1,607,40,2.98,607,40,58,93
5448,5,5,1,824,55,3.54,824,55,51,98
5449,5,5,1,1181,37,5.46,1181,37,43,91
5450,5,5,1,1019,43,3.91,1019,43,68,122
5451,5,5,1,1048,53,5.08,1048,53,54,106
5452,5,5,1,1334,38,4.46,1334,38,53,98
5453,5,5,1,1151,52,6.25,1151,52,56,120
5454,5,5,1,1191,33,4.39,1191,33,54,100
5455,5,5,1,1128,48,4.74,1128,48,55,106
5456,5,5,1,981,36,4.38,981,36,48,101
5457,5,5,1,1049,51,5.09,1049,51,80,138
5458,5,6,0,1097,38,4.69,1097,38,61,112
5459,5,5,1,857,65,3.99,857,65,67,129
5460,5,5,1,591,57,3.33,591,57,76,116
5461,5,5,1,916,40,4.75,916,40,49,93
5462,5,5,1,975,26,4.09,975,26,39,90
5463,5,3,0,988,41,5.71,988,41,18,41
5464,5,5,1,1355,53,4.65,1355,53,75,134
5465,5,5,1,1035,49,4.83,1035,49,61,108
5466,5,5,1,915,53,3.99,915,53,70,131
5467,5,5,1,1363,27,6.07,1363,27,31,78
5468,5,5,1,944,53,4.48,944,53,69,147
5469,5,5,1,1170,44,4.23,1170,44,72,115
5470,5,5,1,742,39,3.75,742,39,59,117
5471,5,5,1,889,54,4.54,889,54,63,110
5472,5,5,1,1106,29,4.41,1106,29,33,80
5473,5,5,1,859,39,3.72,859,39,78,138
5474,5,5,1,607,41,3.22,607,41,55,102
5475,5,5,1,875,46,3.66,875,46,72,121
5476,5,5,1,931,41,4.54,931,41,54,100
5477,5,5,1,1286,46,4.01,1286,46,53,99
5478,5,3,0,597,24,2.82,597,24,30,84
5479,5,5,1,1003,46,4.2,1003,46,52,114
5480,5,5,1,951,31,3.44,951,31,61,112
5481,5,5,1,909,34,4.57,909,34,41,88
5482,5,4,0,939,40,4.96,939,40,50,107
5483,5,5,1,992,37,3.9,992,37,44,109
5484,5,2,0,929,37,4.79,929,37,37,96
5485,5,5,1,1244,40,4.29,1244,40,52,94
5486,5,5,1,1083,55,4.44,1083,55,76,123
5487,5,4,0,893,47,3.5,893,47,47,80
5488,5,5,1,1123,32,4.56,1123,32,33,83
5489,5,5,1,984,49,4.43,984,49,72,120
5490,5,5,1,740,56,3.64,740,56,67,127
5491,5,5,1,958,55,6.3,958,55,68,139
5492,5,0,0,841,60,4.86,841,60,65,94
5493,5,5,1,1101,40,6.16,1101,40,45,98
5494,5,5,1,1045,58,3.85,1045,58,80,125
5495,5,5,1,1088,46,3.83,1088,46,62,115
5496,5,5,1,1063,45,4.34,1063,45,53,109
5497,5,6,0,723,27,4.76,723,27,32,58
5498,5,5,1,847,42,3.39,847,42,46,89
5499,5,6,0,1037,26,3.76,1037,26,46,97
5500,5,5,1,973,46,3.58,973,46,55,108
5501,5,5,1,894,35,4.84,894,35,46,85
5502,5,5,1,867,40,3.46,867,40,40,98
5503,5,5,1,1011,43,4.64,1011,43,68,132
5504,5,5,1,933,33,3.81,933,33,38,73
5505,5,5,1,882,44,3.59,882,44,70,126
5506,5,5,1,755,47,4.95,755,47,63,123
5507,5,5,1,1001,37,4.47,1001,37,75,124
5508,5,5,1,951,51,4.42,951,51,76,130
5509,5,3,0,932,42,3.94,932,42,43,96
5510,5,5,1,884,40,4.16,884,40,54,102
5511,5,5,1,664,37,4.13,664,37,49,107
5512,5,5,1,650,39,4.04,650,39,78,130
5513,5,5,1,1209,50,4.62,1209,50,77,138
5514,5,5,1,841,52,4.31,841,52,61,123
5515,5,5,1,1071,32,4.14,1071,32,46,102
5516,5,5,1,1079,40,5.83,1079,40,72,117
5517,5,5,1,688,37,4.22,688,37,61,131
5518,5,5,1,728,38,3.55,728,38,62,112
5519,5,5,1,733,32,3.84,733,32,55,112
5520,5,5,1,940,62,3.6,940,62,61,92
5521,5,5,1,755,41,4.36,755,41,57,128
5522,5,5,1,817,57,3.54,817,57,72,108
5523,5,5,1,709,42,3.99,709,42,61,106
5524,5,5,1,1258,35,5.25,1258,35,60,100
